"file","caption","alt_text","category","png_time","StartTime"
"comp_lendat_flt3mkt0.png","Length comp data, whole catch, NCRMP_PR.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lendat_bubflt3mkt0.png","Length comp data, whole catch, NCRMP_PR (max=0.29)",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lendat_data_weighting_TA1-8_NCRMP_PR.png","Mean length for NCRMP_PR with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lendat_flt5mkt0.png","Length comp data, whole catch, NCRMP_STTSTJ.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lendat_bubflt5mkt0.png","Length comp data, whole catch, NCRMP_STTSTJ (max=0.27)",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lendat_data_weighting_TA1-8_NCRMP_STTSTJ.png","Mean length for NCRMP_STTSTJ with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lendat_flt7mkt0.png","Length comp data, whole catch, DCRMP_STTSTJ.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lendat_bubflt7mkt0.png","Length comp data, whole catch, DCRMP_STTSTJ (max=0.24)",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lendat_data_weighting_TA1-8_DCRMP_STTSTJ.png","Mean length for DCRMP_STTSTJ with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizedat_method1__aggregated_across_time.png","Size comp data,  size method 1, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizedat_method1_flt4mkt0_page1.png","Size comp data,  size method 1, whole catch, NCRMP_PR_LAP (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizedat_method1_flt4mkt0_page2.png","Size comp data,  size method 1, whole catch, NCRMP_PR_LAP (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizedat_method1_bubflt4mkt0_page2.png","Size comp data,  size method 1, whole catch, NCRMP_PR_LAP (max=0.64) (plot 2 of 2)",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizedat_method1_data_weighting_TA1-8_NCRMP_PR_LAP.png","Mean size for NCRMP_PR_LAP with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizedat_method2__aggregated_across_time.png","Size comp data,  size method 2, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizedat_method2_flt6mkt0_page1.png","Size comp data,  size method 2, whole catch, NCRMP_STT (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizedat_method2_flt6mkt0_page2.png","Size comp data,  size method 2, whole catch, NCRMP_STT (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizedat_method2_bubflt6mkt0_page2.png","Size comp data,  size method 2, whole catch, NCRMP_STT (max=0.66) (plot 2 of 2)",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizedat_method2_data_weighting_TA1-8_NCRMP_STT.png","Mean size for NCRMP_STT with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit__aggregated_across_time.png","Length comps, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit__page1_multi-fleet_comparison.png","Pearson residuals,  comparing across fleets (plot 1 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit__page2_multi-fleet_comparison.png","Pearson residuals,  comparing across fleets (plot 2 of 2)",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_flt1mkt0_page1.png","Length comps, whole catch, Commercial_PR (plot 1 of 5).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_flt1mkt0_page2.png","Length comps, whole catch, Commercial_PR (plot 1 of 5).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 5)",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_flt1mkt0_page3.png","Length comps, whole catch, Commercial_PR (plot 1 of 5).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 5) (plot 3 of 5)",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_flt1mkt0_page4.png","Length comps, whole catch, Commercial_PR (plot 1 of 5).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 5) (plot 3 of 5) (plot 4 of 5)",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_flt1mkt0_page5.png","Length comps, whole catch, Commercial_PR (plot 1 of 5).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 5) (plot 3 of 5) (plot 4 of 5) (plot 5 of 5)",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_residsflt1mkt0_page5.png","Pearson residuals, whole catch, Commercial_PR (max=2.58) (plot 5 of 5) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_sampsize_flt1mkt0.png","N-EffN comparison, Length comps, whole catch, Commercial_PR",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_data_weighting_TA1-8_Commercial_PR.png","Mean length for Commercial_PR with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from Commercial_PR:<br>0.5727 (0.385-1.0312) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_flt2mkt0_page1.png","Length comps, whole catch, Commercial_STTSTJ (plot 1 of 3).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_flt2mkt0_page2.png","Length comps, whole catch, Commercial_STTSTJ (plot 1 of 3).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 3)",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_flt2mkt0_page3.png","Length comps, whole catch, Commercial_STTSTJ (plot 1 of 3).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 3) (plot 3 of 3)",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_residsflt2mkt0_page3.png","Pearson residuals, whole catch, Commercial_STTSTJ (max=6.63) (plot 3 of 3) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_sampsize_flt2mkt0.png","N-EffN comparison, Length comps, whole catch, Commercial_STTSTJ",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_data_weighting_TA1-8_Commercial_STTSTJ.png","Mean length for Commercial_STTSTJ with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from Commercial_STTSTJ:<br>0.6726 (0.3807-2.2828) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_flt3mkt0.png","Length comps, whole catch, NCRMP_PR.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_residsflt3mkt0.png","Pearson residuals, whole catch, NCRMP_PR (max=3.96) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_sampsize_flt3mkt0.png","N-EffN comparison, Length comps, whole catch, NCRMP_PR",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_data_weighting_TA1-8_NCRMP_PR.png","Mean length for NCRMP_PR with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from NCRMP_PR:<br>0.5968 (0.4742-71.1549) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_flt5mkt0.png","Length comps, whole catch, NCRMP_STTSTJ.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_residsflt5mkt0.png","Pearson residuals, whole catch, NCRMP_STTSTJ (max=5.32) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_sampsize_flt5mkt0.png","N-EffN comparison, Length comps, whole catch, NCRMP_STTSTJ",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_data_weighting_TA1-8_NCRMP_STTSTJ.png","Mean length for NCRMP_STTSTJ with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from NCRMP_STTSTJ:<br>0.2701 (0.1851-2.6034) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_flt7mkt0.png","Length comps, whole catch, DCRMP_STTSTJ.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_residsflt7mkt0.png","Pearson residuals, whole catch, DCRMP_STTSTJ (max=6.17) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_sampsize_flt7mkt0.png","N-EffN comparison, Length comps, whole catch, DCRMP_STTSTJ",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_lenfit_data_weighting_TA1-8_DCRMP_STTSTJ.png","Mean length for DCRMP_STTSTJ with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from DCRMP_STTSTJ:<br>0.2002 (0.1501-Inf) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizefit_method1__aggregated_across_time.png","Size comps,  size method 1, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"SizeComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizefit_method1_flt4mkt0_page1.png","Size comps,  size method 1, whole catch, NCRMP_PR_LAP (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"SizeComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizefit_method1_flt4mkt0_page2.png","Size comps,  size method 1, whole catch, NCRMP_PR_LAP (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"SizeComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizefit_method1_residsflt4mkt0_page2.png","Pearson residuals, whole catch, NCRMP_PR_LAP (max=8.79) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"SizeComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizefit_method1_sampsize_flt4mkt0.png","N-EffN comparison, Size comps,  size method 1, whole catch, NCRMP_PR_LAP",NA,"SizeComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizefit_method1_data_weighting_TA1-8_NCRMP_PR_LAP.png","Mean size for NCRMP_PR_LAP with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for size data from NCRMP_PR_LAP:<br>0.1022 (0.0563-0.5021) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"SizeComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizefit_method2__aggregated_across_time.png","Size comps,  size method 2, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"SizeComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizefit_method2_flt6mkt0_page1.png","Size comps,  size method 2, whole catch, NCRMP_STT (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"SizeComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizefit_method2_flt6mkt0_page2.png","Size comps,  size method 2, whole catch, NCRMP_STT (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"SizeComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizefit_method2_residsflt6mkt0_page2.png","Pearson residuals, whole catch, NCRMP_STT (max=9.1) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"SizeComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizefit_method2_sampsize_flt6mkt0.png","N-EffN comparison, Size comps,  size method 2, whole catch, NCRMP_STT",NA,"SizeComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"comp_sizefit_method2_data_weighting_TA1-8_NCRMP_STT.png","Mean size for NCRMP_STT with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for size data from NCRMP_STT:<br>0.1981 (0.1418-0.6047) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"SizeComp",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"yield1_yield_curve.png","Yield curve",NA,"Yield",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"yield2_yield_curve_with_refpoints.png","Yield curve with reference points",NA,"Yield",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"yield3_surplus_production.png","Surplus production vs. total biomass plot. For interpretation, see<br> <blockquote>Walters, Hilborn, and  Christensen, 2008, Surplus production dynamics in declining and recovering fish populations. <i>Can. J. Fish. Aquat. Sci.</i> 65: 2536-2551. <a href='https://doi.org/10.1139/F08-170'>https://doi.org/10.1139/F08-170</a>.</blockquote>",NA,"Yield",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"yield4_surplus_production.png","Surplus production vs. spawning biomass plot. For interpretation, see<br> <blockquote>Forrest, Kronlund, Cleary, and Grinnell. 2023. An evidence-based approach for selecting a limit reference point for Pacific herring (<i>Clupea pallasii</i>) stocks in British Columbia, Canada. <i>Can. J. Fish. Aquat. Sci.</i> 80: 1071-1083. <a href='https://doi.org/10.1139/cjfas-2022-0168'>https://doi.org/10.1139/cjfas-2022-0168</a>.</blockquote>",NA,"Yield",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"yield5_YPR_timeseries.png","Time series of yield per recruit (kg)",NA,"Yield",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"data_plot.png","Data presence by year for each fleet and data type.",NA,"Data",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"data_plot2.png","Data presence by year for each fleet, where circle area is <br>  relative within a data type. Circles are proportional to <br>  total catch for catches; to precision for indices, discards, and <br>  mean body weight observations; and to total sample size for <br> compositions and mean weight- or length-at-age observations. <br> Observations excluded from the likelihood have <br> equal size for all years. <br> Note that since the circles are are scaled relative <br>  to maximum within each type, the scaling within separate plots <br>  should not be compared.",NA,"Data",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"parameter_distributions_page1.png","Parameter distribution plots (plot 1 of 13). <br>Deviation parameters are not included. <br>F parameters are not included. <br>Plotting range is equal to input limits on parameters. Use fitrange = TRUE to scale the range to the estimates.",NA,"Pars",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"parameter_distributions_page2.png","Parameter distribution plots (plot 2 of 13).",NA,"Pars",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"parameter_distributions_page3.png","Parameter distribution plots (plot 3 of 13).",NA,"Pars",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"parameter_distributions_page4.png","Parameter distribution plots (plot 4 of 13).",NA,"Pars",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"parameter_distributions_page5.png","Parameter distribution plots (plot 5 of 13).",NA,"Pars",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"parameter_distributions_page6.png","Parameter distribution plots (plot 6 of 13).",NA,"Pars",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"parameter_distributions_page7.png","Parameter distribution plots (plot 7 of 13).",NA,"Pars",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"parameter_distributions_page9.png","Parameter distribution plots (plot 9 of 13).",NA,"Pars",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"parameter_distributions_page10.png","Parameter distribution plots (plot 10 of 13).",NA,"Pars",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"parameter_distributions_page11.png","Parameter distribution plots (plot 11 of 13).",NA,"Pars",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"parameter_distributions_page12.png","Parameter distribution plots (plot 12 of 13).",NA,"Pars",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"parameter_distributions_page13.png","Parameter distribution plots (plot 13 of 13).",NA,"Pars",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"parameter_distributions_page14.png","Parameter distribution plots (plot 14 of 13).",NA,"Pars",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
"parameterchecks.html","<b>Estimated parameters (excluding deviation parameters)</b><br> Any parameter with a gradient value with an absolute value above 0.001 or a parameter on bounds is colored in red.",NA,"DiagnosticTables",2025-07-21 15:14:23.157326,"StartTime: Mon Jul 21 15:10:03 2025"
